2005hc    M+00-06-03       29.20000000  -0.21250000  29.19975000  -0.21366667 S0       -2.0    50.    76. 13770.000  16.91   0.59    -8.4    -3.9   g 18.50 * Ia       Oct12       *SDSS-II
2005hd    A041612-1313     64.05000000 -13.21972222  64.05154167 -13.21988889 -       -99.9  -100.  -100.  9000.000 -99.90 -99.90 -9999.9 -9999.9   R 17.80 * II       Oct21       *Alderingetal.,NSF
2005he    M+06-49-68      339.94166667  34.38000000 339.93933333  34.37861111 Sc        6.0    29.  -100.  7438.000  15.24   0.82    -1.3    -5.5   - 18.60 * II       Oct24       *LOSS
2005hf    A012705+1907     21.77083333  19.11666667  21.77487500  19.11680556 -       -99.9  -100.  -100. 12924.000 -99.90 -99.90    -1.9     1.5   - 16.70 * Ia       Oct25       *Quinbyetal.
2005hg    UGC1394          28.92500000  46.80194444  28.92445833  46.79650000 Sa        1.0    58.    70.  6388.000  14.42   1.37    -3.7   -19.6   V 17.44 - Ib       Nov9        LOSS
2005hh    A041305-2504     63.27083333 -25.06666667  63.27295833 -25.06680556 -       -99.9  -100.  -100. 19500.000 -99.90 -99.90 -9999.9 -9999.9   R 19.30 * Ia       Oct20       *Alderingetal.,NSF
2005hi    A024100+1642     40.25000000  16.71055556  40.25100000  16.71061111 -       -99.9  -100.  -100. 22500.000 -99.90 -99.90 -9999.9 -9999.9   R 18.90 * Ia       Oct23       *Alderingetal.,NSF
2005hj    A012648-0114     21.70000000  -1.23777778  21.70112500  -1.23800000 -       -99.9  -100.  -100. 17400.000 -99.90 -99.90    -2.8     0.5   R 17.40 - Ia       Nov1        Quinbyetal.
2005hk    UGC272            6.95833333  -1.20000000   6.96195833  -1.19791667 Sd        6.5    65.   130.  3878.000  15.36   1.16    17.2     6.9   B 15.92 - Iapec    Nov10       SDSS-II,LOSS
2005hl    A205519+0032    313.82916667   0.54277778 313.83245833   0.54297222 -       -99.9  -100.  -100.  6000.000 -99.90 -99.90 -9999.9 -9999.9   g 18.90 * Ib       Sep12       *SDSS-II
2005hm    A213900-0101    324.75000000  -1.02722222 324.75270833  -1.02741667 -       -99.9  -100.  -100.  9000.000 -99.90 -99.90 -9999.9 -9999.9   g 20.60 * Ib       Sep15       *SDSS-II
2005hn    A215704-0013    329.26666667  -0.22333333 329.26770833  -0.22347222 -       -99.9  -100.  -100.     0.100 -99.90 -99.90 -9999.9 -9999.9   g 23.00 * Ia       Sep23       *SDSS-II
2005ho    A005924+0000     14.85000000   0.00250000  14.85041667   0.00261111 -       -99.9  -100.  -100. 18000.000 -99.90 -99.90 -9999.9 -9999.9   g 20.90 * Ia       Sep26       *SDSS-II
2005hp    A202852-0046    307.21666667  -0.77916667 307.21916667  -0.77925000 -       -99.9  -100.  -100.     0.180 -99.90 -99.90 -9999.9 -9999.9   g 22.20 * Ia       Oct2        *SDSS-II
2005hq    A205019-0049    312.57916667  -0.82527778 312.58241667  -0.82527778 -       -99.9  -100.  -100.     0.410 -99.90 -99.90 -9999.9 -9999.9   g 23.00 * Ia:      Oct2        *SDSS-II
2005hr    A031833+0007     49.63750000   0.12333333  49.64095833   0.12336111 -       -99.9  -100.  -100.     0.120 -99.90 -99.90 -9999.9 -9999.9   g 22.70 * Ia       Oct3        *SDSS-II
2005hs    A032922-0105     52.34166667  -1.09444444  52.34191667  -1.09469444 -       -99.9  -100.  -100.     0.300 -99.90 -99.90 -9999.9 -9999.9   g 22.90 * Ia       Oct3        *SDSS-II
2005ht    A205024-0010    312.60000000  -0.16777778 312.60254167  -0.16788889 -       -99.9  -100.  -100.     0.190 -99.90 -99.90 -9999.9 -9999.9   g 21.50 * Ia       Oct11       *SDSS-II
2005hu    A215440+0024    328.66666667   0.41333333 328.66995833   0.41344444 -       -99.9  -100.  -100.     0.220 -99.90 -99.90 -9999.9 -9999.9   g 22.60 * Ia       Oct11       *SDSS-II
2005hv    A221243-0002    333.17916667  -0.03472222 333.18275000  -0.03491667 -       -99.9  -100.  -100.     0.170 -99.90 -99.90 -9999.9 -9999.9   g 21.30 * Ia       Oct11       *SDSS-II
2005hw    A000928+0109      2.36666667   1.15472222   2.36862500   1.15491667 -       -99.9  -100.  -100.     0.410 -99.90 -99.90 -9999.9 -9999.9   g 22.80 * Ia       Oct11       *SDSS-II
2005hx    A001300+0014      3.25000000   0.24805556   3.25054167   0.24822222 -       -99.9  -100.  -100.     0.120 -99.90 -99.90 -9999.9 -9999.9   g 20.60 * Ia       Oct11       *SDSS-II
2005hy    A001423+0019      3.59583333   0.33305556   3.59829167   0.33305556 -       -99.9  -100.  -100.     0.130 -99.90 -99.90 -9999.9 -9999.9   g 21.70 * Ia       Oct11       *SDSS-II
2005hz    A004632+0050     11.63333333   0.83805556  11.63416667   0.83825000 -       -99.9  -100.  -100.     0.120 -99.90 -99.90 -9999.9 -9999.9   g 20.90 * Ia       Oct11       *SDSS-II
2005ia    A011135-0000     17.89583333  -0.00583333  17.89595833  -0.00588889 -       -99.9  -100.  -100.     0.250 -99.90 -99.90 -9999.9 -9999.9   g 21.70 * Ia       Oct11       *SDSS-II
2005ib    A013125-0036     22.85416667  -0.60333333  22.85704167  -0.60338889 -       -99.9  -100.  -100.     0.390 -99.90 -99.90 -9999.9 -9999.9   g 22.90 * Ia       Oct11       *SDSS-II
2005ic    A215108-0050    327.78333333  -0.84277778 327.78620833  -0.84294444 -       -99.9  -100.  -100.     0.310 -99.90 -99.90 -9999.9 -9999.9   g 22.00 * Ia       Oct12       *SDSS-II
2005id    A231633-0039    349.13750000  -0.66305556 349.13883333  -0.66319444 -       -99.9  -100.  -100.     0.190 -99.90 -99.90 -9999.9 -9999.9   r 21.50 * Ia       Oct12       *SDSS-II
2005ie    A021902-0016     34.75833333  -0.27277778  34.76058333  -0.27283333 -       -99.9  -100.  -100.     0.280 -99.90 -99.90 -9999.9 -9999.9   g 22.10 * Ia       Oct12       *SDSS-II
2005if    A033012-0058     52.55000000  -0.97444444  52.55362500  -0.97458333 -       -99.9  -100.  -100. 21000.000 -99.90 -99.90 -9999.9 -9999.9   g 19.10 * Ia       Oct14       *SDSS-II
2005ig    A223031-0030    337.62916667  -0.50250000 337.63116667  -0.50266667 -       -99.9  -100.  -100.     0.280 -99.90 -99.90 -9999.9 -9999.9   g 21.90 * Ia       Oct20       *SDSS-II
2005ih    A000713+0020      1.80416667   0.34888889   1.80658333   0.34897222 -       -99.9  -100.  -100.     0.260 -99.90 -99.90 -9999.9 -9999.9   g 22.60 * Ia       Oct20       *SDSS-II
2005ii    A001303-0037      3.26250000  -0.62000000   3.26554167  -0.62013889 -       -99.9  -100.  -100.     0.300 -99.90 -99.90 -9999.9 -9999.9   g 22.30 * Ia       Oct20       *SDSS-II
2005ij    A030421-0103     46.08750000  -1.06277778  46.08858333  -1.06294444 -       -99.9  -100.  -100.     0.110 -99.90 -99.90 -9999.9 -9999.9   g 20.60 * Ia       Oct21       *SDSS-II
2005ik    A213115-0103    322.81250000  -1.05694444 322.81500000  -1.05700000 -       -99.9  -100.  -100.     0.310 -99.90 -99.90 -9999.9 -9999.9   g 22.20 * Ia       Oct23       *SDSS-II
2005il    A015306+0106     28.27500000   1.11361111  28.27820833   1.11375000 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90     1.0 -9999.9   g 21.00 * Ia?      Sep3        *SDSS-II
2005im    A003602+0050      9.00833333   0.83500000   9.01195833   0.83500000 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90     0.7    -0.8   g 20.90 * Ia?      Sep21       *SDSS-II
2005in    A021328-0058     33.36666667  -0.96805556  33.36741667  -0.96825000 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90     0.0     0.0   g 21.30 * Ia?      Sep26       *SDSS-II
2005io    UGC3361          87.60416667  49.71277778  87.60266667  49.71847222 SBdm:     8.0    34.   110.  3304.000  15.71   0.96    -6.1    17.6   - 18.50 * II       Nov3        *Boles,LOSS
2005ip    NGC2906         143.02500000   8.44277778 143.02675000   8.44566667 Scd:      6.0    54.    75.  2140.000  12.78   1.16     2.8    14.2   - 15.50 * II       Nov5        *Boles
2005iq    M-03-01-08      359.63333333 -18.71388889 359.63541667 -18.70916667 Sb        2.5    61.    28. 10206.000  15.23   0.99     8.6    17.7   - 17.20 * Ia       Nov5        *LOSS
2005ir    A011643+0047     19.17916667   0.79444444  19.18233333   0.79455556 -       -99.9  -100.  -100. 22920.000 -99.90 -99.90    -1.7     3.4   g 21.10 * Ia       Oct28       Quinbyetal.,LOSS
2005is    A002144-0019      5.43333333  -0.32500000   5.43737500  -0.32502778 -       -99.9  -100.  -100.     0.170 -99.90 -99.90 -9999.9 -9999.9   g 20.80 * Ia       Oct12       *SDSS-II
2005it    A010445+0030     16.18750000   0.51388889  16.19041667   0.51391667 -       -99.9  -100.  -100.     0.310 -99.90 -99.90 -9999.9 -9999.9   g 22.00 * Ia       Oct12       *SDSS-II
2005iu    A202015+0013    305.06250000   0.21722222 305.06500000   0.21738889 -       -99.9  -100.  -100. 27000.000 -99.90 -99.90 -9999.9 -9999.9   g 21.50 * Ia       Oct20       *SDSS-II
2005iv    A203144+0014    307.93333333   0.24472222 307.93612500   0.24475000 -       -99.9  -100.  -100.     0.300 -99.90 -99.90 -9999.9 -9999.9   g 21.90 * Ia       Oct20       *SDSS-II
2005iw    A222917-0005    337.32083333  -0.09222222 337.32400000  -0.09236111 -       -99.9  -100.  -100.     0.270 -99.90 -99.90 -9999.9 -9999.9   g 22.40 * Ia       Oct20       *SDSS-II
2005ix    A204155+0105    310.47916667   1.09194444 310.48283333   1.09200000 -       -99.9  -100.  -100.     0.250 -99.90 -99.90 -9999.9 -9999.9   g 22.00 * Ia       Oct21       *SDSS-II
2005iy    A212451+0023    321.21250000   0.38555556 321.21645833   0.38561111 -       -99.9  -100.  -100.     0.390 -99.90 -99.90 -9999.9 -9999.9   g 22.50 * Ia       Oct21       *SDSS-II
2005iz    A215216+0016    328.06666667   0.26694444 328.06862500   0.26708333 -       -99.9  -100.  -100.     0.200 -99.90 -99.90 -9999.9 -9999.9   g 21.40 * Ia       Oct21       *SDSS-II
2005ja    A235552+0052    358.96666667   0.87694444 358.96933333   0.87700000 -       -99.9  -100.  -100.     0.320 -99.90 -99.90 -9999.9 -9999.9   g 22.10 * Ia       Oct21       *SDSS-II
2005jb    A223603-0022    339.01250000  -0.36777778 339.01337500  -0.36791667 -       -99.9  -100.  -100.     0.380 -99.90 -99.90 -9999.9 -9999.9   g 22.60 * Ia:      Oct23       *SDSS-II
2005jc    A004524+0104     11.35000000   1.07555556  11.35170833   1.07558333 -       -99.9  -100.  -100.     0.210 -99.90 -99.90 -9999.9 -9999.9   g 22.00 * Ia       Oct23       *SDSS-II
2005jd    A021706+0032     34.27500000   0.53472222  34.27583333   0.53483333 -       -99.9  -100.  -100.     0.320 -99.90 -99.90 -9999.9 -9999.9   r 22.00 * Ia       Oct23       *SDSS-II
2005je    A023526+0104     38.85833333   1.07472222  38.86091667   1.07488889 -       -99.9  -100.  -100. 27000.000 -99.90 -99.90 -9999.9 -9999.9   g 20.90 * Ia:      Oct24       *SDSS-II
2005jf    A033340-0006     53.41666667  -0.11194444  53.41983333  -0.11208333 -       -99.9  -100.  -100.     0.300 -99.90 -99.90 -9999.9 -9999.9   g 22.00 * Ia:      Oct24       *SDSS-II
2005jg    A230102-0012    345.25833333  -0.20722222 345.26237500  -0.20736111 -       -99.9  -100.  -100.     0.300 -99.90 -99.90 -9999.9 -9999.9   g 22.50 * Ia       Oct25       *SDSS-II
2005jh    A232004-0003    350.01666667  -0.05527778 350.01845833  -0.05547222 -       -99.9  -100.  -100.     0.110 -99.90 -99.90 -9999.9 -9999.9   g 21.30 * Ia       Oct25       *SDSS-II
2005ji    A001718-0015      4.32500000  -0.25722222   4.32641667  -0.25725000 -       -99.9  -100.  -100.     0.220 -99.90 -99.90 -9999.9 -9999.9   g 21.40 * Ia       Oct27       *SDSS-II
2005jj    A205644+0024    314.18333333   0.40833333 314.18608333   0.40833333 -       -99.9  -100.  -100.     0.370 -99.90 -99.90 -9999.9 -9999.9   g 22.90 * Ia:      Oct28       *SDSS-II
2005jk    A014559+0111     26.49583333   1.19583333  26.49762500   1.19594444 -       -99.9  -100.  -100.     0.160 -99.90 -99.90 -9999.9 -9999.9   g 21.30 * Ia       Oct20       *SDSS-II
2005jl    A213256-0041    323.23333333  -0.69972222 323.23383333  -0.69977778 -       -99.9  -100.  -100.     0.180 -99.90 -99.90 -9999.9 -9999.9   g 22.20 * Ia       Oct23       *SDSS-II
2005jm    A215218+0028    328.07500000   0.47166667 328.07908333   0.47191667 -       -99.9  -100.  -100.     0.200 -99.90 -99.90 -9999.9 -9999.9   g 23.40 * Ia       Oct26       *SDSS-II
2005jn    A001900-0016      4.75000000  -0.28138889   4.75345833  -0.28150000 -       -99.9  -100.  -100.     0.320 -99.90 -99.90 -9999.9 -9999.9   g 21.70 * Ia       Oct26       *SDSS-II
2005jo    A032821-0019     52.08750000  -0.32583333  52.09033333  -0.32608333 -       -99.9  -100.  -100.     0.230 -99.90 -99.90 -9999.9 -9999.9   g 22.20 * Ia       Oct26       *SDSS-II
2005jp    A020950-0003     32.45833333  -0.06166667  32.45995833  -0.06175000 -       -99.9  -100.  -100.     0.210 -99.90 -99.90 -9999.9 -9999.9   g 22.10 * Ia       Oct28       *SDSS-II
2005jq    A202947+0108    307.44583333   1.14250000 307.44866667   1.14269444 -       -99.9  -100.  -100.     0.230 -99.90 -99.90 -9999.9 -9999.9   g 21.30 * IIn      Oct30       *SDSS-II
2005jr    A010012+0020     15.05000000   0.34055556  15.05154167   0.34080556 -       -99.9  -100.  -100.     0.300 -99.90 -99.90 -9999.9 -9999.9   g 22.10 * IIn      Oct30       *SDSS-II
2005js    A013441-0036     23.67083333  -0.60527778  23.67300000  -0.60536111 -       -99.9  -100.  -100. 24000.000 -99.90 -99.90 -9999.9 -9999.9   g 20.60 * Iapec    Oct20       *SDSS-II
2005jt    A025040-0003     42.66666667  -0.06583333  42.66733333  -0.06597222 -       -99.9  -100.  -100.     0.360 -99.90 -99.90 -9999.9 -9999.9   g 23.20 - Ia       Oct30       *SDSS-II
2005ju    A023628+0030     39.11666667   0.51111111  39.11683333   0.51127778 -       -99.9  -100.  -100.     0.260 -99.90 -99.90 -9999.9 -9999.9   g 22.50 * Ia       Oct28       *SDSS-II
2005jv    A024050+0059     40.20833333   0.99305556  40.20883333   0.99313889 -       -99.9  -100.  -100.     0.420 -99.90 -99.90 -9999.9 -9999.9   g 22.80 * Ia       Oct28       *SDSS-II
2005jw    A204019-0000    310.07916667  -0.00694444 310.08020833  -0.00716667 -       -99.9  -100.  -100.     0.370 -99.90 -99.90 -9999.9 -9999.9   g 22.20 * Ia       Oct25       *SDSS-II
2005jx    A213420-0040    323.58333333  -0.68166667 323.58404167  -0.68169444 -       -99.9  -100.  -100.     0.210 -99.90 -99.90 -9999.9 -9999.9   g 22.40 * Ia:      Oct25       *SDSS-II
2005jy    A231351+0115    348.46250000   1.25694444 348.46500000   1.25700000 -       -99.9  -100.  -100.     0.270 -99.90 -99.90 -9999.9 -9999.9   g 22.10 * Ia       Oct20       *SDSS-II
2005jz    A013127-0037     22.86250000  -0.63138889  22.86275000  -0.63161111 -       -99.9  -100.  -100.     0.250 -99.90 -99.90 -9999.9 -9999.9   g 22.40 * Ia       Oct11       *SDSS-II
2005ka    A221355+0105    333.47916667   1.08638889 333.48316667   1.08650000 -       -99.9  -100.  -100.     0.320 -99.90 -99.90 -9999.9 -9999.9   g 22.10 * Ia       Oct20       *SDSS-II
2005kb    A005050+0051     12.70833333   0.85361111  12.71116667   0.85361111 -       -99.9  -100.  -100.  4590.000 -99.90 -99.90   -13.7     8.4   g 18.10 * II       Nov5        *SDSS-II
2005kc    NGC7311         338.52500000   5.57138889 338.53058333   5.56841667 Sab       2.0    61.    10.  4462.000  13.88   1.21     7.6    -7.4   - 18.20 * Ia       Nov9        *Puckett,Sostero
2005kd    PGC0014370       60.82083333  71.72000000  60.82033333  71.72191667 Sc        5.0    77.    33.  4509.000  15.62   0.91    -0.1     5.0   - 17.00 * IIn      Nov12       *Puckett,Pelloni
2005ke    NGC1371          53.75416667 -24.93333333  53.76812500 -24.94411111 Sa        1.0    46.   135.  1454.000  11.57   1.75    40.0   -40.0   - 17.20 * Ia       Nov13       *LOSS
2005kf    A074726+2655    116.85833333  26.92555556 116.86045833  26.92566667 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90     0.8    -0.6   - 17.20 * Ic       Nov11       *LOSS
2005kg    M-04-50-07      317.91250000 -23.17166667 317.91312500 -23.17222222 E/S0    -99.9    24.   140. 10971.000 -99.90   0.69    -1.6    -2.7   - 17.00 * Ia       Nov17       *LOSS
2005kh    NGC3094         150.35833333  15.77000000 150.35587500  15.78038889 SBa       1.0    46.    75.  2220.000  13.16   1.30    -7.6    37.0   - 18.70 * II       Nov17       *LOSS
2005ki    NGC3332         160.08750000   9.18333333 160.11758333   9.20233333 S0       -3.0     0.   153.  5727.000  13.98   1.15    -2.0    71.0   - 18.00 * Ia       Nov18       *LOSS
2005kj    A084009-0536    130.03750000  -5.60055556 130.03825000  -5.60061111 -       -99.9  -100.  -100.  4800.000 -99.90 -99.90 -9999.9 -9999.9   - 16.30 * IIn      Nov17       *NSF
2005kk    NGC3323         159.91250000  25.32194444 159.91675000  25.32363889 SB?     -99.9    57.    10.  5164.000  14.97   1.10    13.0     4.0   - 17.70 * II       Nov17       *LOSS
2005kl    NGC4369         186.15000000  39.38250000 186.14866667  39.38430556 Sa        1.0    12.    21.   988.000  12.33   1.32    -6.0     4.0   - 14.60 * Ic       Nov22       *Migliardi
2005km    UGC6356         170.20000000  32.29000000 170.20300000  32.29033333 Sb        2.9    77.   120.  8331.000  15.04   0.96     3.5     1.0   - 17.50 * Ia       Nov22       *LOSS
2005kn    A211532-0021    318.88333333  -0.35527778 318.88520833  -0.35533333 -       -99.9  -100.  -100.     0.190 -99.90 -99.90 -9999.9 -9999.9   g 22.10 * Ia:      Oct24       *SDSS-II
2005ko    A235005-0055    357.52083333  -0.92138889 357.52091667  -0.92138889 -       -99.9  -100.  -100.     0.190 -99.90 -99.90 -9999.9 -9999.9   g 22.60 * Ia       Oct28       *SDSS-II
2005kp    A003053-0043      7.72083333  -0.71861111   7.72150000  -0.71883333 -       -99.9  -100.  -100.     0.110 -99.90 -99.90 -9999.9 -9999.9   g 21.80 * Ia       Nov1        *SDSS-II
2005kq    A231120-0036    347.83333333  -0.60861111 347.83712500  -0.60863889 -       -99.9  -100.  -100.     0.390 -99.90 -99.90 -9999.9 -9999.9   g 22.80 * Ia       Nov2        *SDSS-II
2005kr    A030829+0053     47.12083333   0.88888889  47.12358333   0.88894444 -       -99.9  -100.  -100.     0.130 -99.90 -99.90 -9999.9 -9999.9   g 22.10 * Ic       Nov3        *SDSS-II
2005ks    A213756-0001    324.48333333  -0.03222222 324.48566667  -0.03247222 -       -99.9  -100.  -100.     0.100 -99.90 -99.90 -9999.9 -9999.9   g 22.50 * Ic       Nov4        *SDSS-II
2005kt    A011058+0016     17.74166667   0.27611111  17.74187500   0.27613889 -       -99.9  -100.  -100. 21000.000 -99.90 -99.90 -9999.9 -9999.9   g 20.50 * Ia       Nov7        *SDSS-II
2005ku    A225942-0000    344.92500000  -0.01361111 344.92754167  -0.01369444 -       -99.9  -100.  -100. 15000.000 -99.90 -99.90 -9999.9 -9999.9   g 20.70 * Ia       Nov10       *SDSS-II
2005kv    A083411+0616    128.54583333   6.27611111 128.54645833   6.27636111 -       -99.9  -100.  -100. 21600.000 -99.90 -99.90 -9999.9 -9999.9   R 19.20 * Ia       Nov19       *NSF
